,SK_ID_CURR
22509,266847
22510,266848
22511,266865
22512,266867
22513,266874
22514,266885
22515,266888
22516,266890
22517,266932
22518,266941
22519,266942
22520,266948
22521,266959
22522,266977
22523,266983
22524,266984
22525,266999
22526,267000
22527,267023
22528,267031
22529,267035
22530,267046
22531,267050
22532,267058
22533,267070
22534,267079
22535,267080
22536,267093
22537,267094
22538,267102
22539,267107
22540,267108
22541,267113
22542,267127
22543,267136
22544,267143
22545,267155
22546,267180
22547,267182
22548,267184
22549,267192
22550,267195
22551,267220
22552,267228
22553,267237
22554,267241
22555,267242
22556,267247
22557,267259
22558,267260
22559,267265
22560,267269
22561,267272
22562,267275
22563,267282
22564,267284
22565,267294
22566,267298
22567,267304
22568,267316
22569,267324
22570,267327
22571,267333
22572,267338
22573,267341
22574,267342
22575,267344
22576,267345
22577,267347
22578,267361
22579,267374
22580,267379
22581,267380
22582,267382
22583,267394
22584,267403
22585,267405
22586,267412
22587,267421
22588,267437
22589,267438
22590,267446
22591,267460
22592,267466
22593,267469
22594,267474
22595,267488
22596,267490
22597,267496
22598,267499
22599,267501
22600,267518
22601,267522
22602,267532
22603,267535
22604,267547
22605,267550
22606,267559
22607,267581
22608,267586
22609,267588
22610,267592
22611,267597
22612,267600
22613,267608
22614,267620
22615,267625
22616,267628
22617,267633
22618,267639
22619,267649
22620,267659
22621,267662
22622,267671
22623,267672
22624,267677
22625,267679
22626,267682
22627,267687
22628,267689
22629,267690
22630,267707
22631,267709
22632,267716
22633,267738
22634,267744
22635,267752
22636,267754
22637,267755
22638,267757
22639,267758
22640,267767
22641,267771
22642,267808
22643,267815
22644,267833
22645,267841
22646,267843
22647,267847
22648,267857
22649,267869
22650,267881
22651,267887
22652,267890
22653,267892
22654,267895
22655,267899
22656,267906
22657,267912
22658,267917
22659,267927
22660,267930
22661,267934
22662,267950
22663,267965
22664,267966
22665,267976
22666,267998
22667,267999
22668,268012
22669,268013
22670,268020
22671,268028
22672,268032
22673,268039
22674,268041
22675,268046
22676,268059
22677,268064
22678,268066
22679,268073
22680,268077
22681,268085
22682,268090
22683,268109
22684,268139
22685,268153
22686,268155
22687,268163
22688,268166
22689,268185
22690,268189
22691,268190
22692,268192
22693,268211
22694,268213
22695,268214
22696,268220
22697,268225
22698,268227
22699,268230
22700,268247
22701,268250
22702,268268
22703,268269
22704,268271
22705,268274
22706,268280
22707,268291
22708,268299
22709,268301
22710,268306
22711,268307
22712,268310
22713,268317
22714,268328
22715,268329
22716,268337
22717,268338
22718,268357
22719,268363
22720,268373
22721,268380
22722,268386
22723,268394
22724,268407
22725,268411
22726,268417
22727,268421
22728,268422
22729,268426
22730,268427
22731,268439
22732,268445
22733,268446
22734,268459
22735,268465
22736,268466
22737,268495
22738,268497
22739,268504
22740,268508
22741,268513
22742,268525
22743,268545
22744,268546
22745,268550
22746,268568
22747,268570
22748,268590
22749,268591
22750,268602
22751,268609
22752,268616
22753,268623
22754,268645
22755,268668
22756,268685
22757,268707
22758,268711
22759,268714
22760,268736
22761,268746
22762,268747
22763,268749
22764,268760
22765,268761
22766,268764
22767,268781
22768,268790
22769,268799
22770,268809
22771,268814
22772,268817
22773,268822
22774,268827
22775,268828
22776,268829
22777,268845
22778,268853
22779,268859
22780,268900
22781,268911
22782,268913
22783,268917
22784,268930
22785,268934
22786,268935
22787,268938
22788,268948
22789,268950
22790,268958
22791,268975
22792,268982
22793,268983
22794,268997
22795,269009
22796,269012
22797,269017
22798,269031
22799,269038
22800,269041
22801,269045
22802,269050
22803,269056
22804,269058
22805,269060
22806,269067
22807,269082
22808,269098
22809,269105
22810,269117
22811,269123
22812,269128
22813,269143
22814,269149
22815,269162
22816,269168
22817,269172
22818,269175
22819,269189
22820,269194
22821,269197
22822,269204
22823,269211
22824,269217
22825,269222
22826,269227
22827,269228
22828,269232
22829,269250
22830,269251
22831,269257
22832,269262
22833,269263
22834,269267
22835,269275
22836,269276
22837,269279
22838,269293
22839,269300
22840,269305
22841,269309
22842,269317
22843,269352
22844,269377
22845,269378
22846,269389
22847,269394
22848,269402
22849,269408
22850,269410
22851,269417
22852,269421
22853,269462
22854,269481
22855,269488
22856,269491
22857,269495
22858,269503
22859,269510
22860,269515
22861,269522
22862,269523
22863,269536
22864,269537
22865,269549
22866,269571
22867,269576
22868,269587
22869,269595
22870,269601
22871,269610
22872,269618
22873,269620
22874,269623
22875,269637
22876,269642
22877,269652
22878,269655
22879,269661
22880,269663
22881,269665
22882,269666
22883,269667
22884,269673
22885,269693
22886,269701
22887,269702
22888,269704
22889,269718
22890,269727
22891,269732
22892,269736
22893,269738
22894,269741
22895,269744
22896,269749
22897,269750
22898,269758
22899,269775
22900,269776
22901,269789
22902,269794
22903,269797
22904,269807
22905,269813
22906,269844
22907,269848
22908,269871
22909,269877
22910,269878
22911,269887
22912,269904
22913,269913
22914,269938
22915,269941
22916,269953
22917,269954
22918,269955
22919,269958
22920,269960
22921,269966
22922,269975
22923,269978
22924,269989
22925,269993
22926,269998
22927,270001
22928,270020
22929,270023
22930,270028
22931,270048
22932,270061
22933,270062
22934,270096
22935,270108
22936,270118
22937,270120
22938,270122
22939,270131
22940,270142
22941,270146
22942,270148
22943,270152
22944,270165
22945,270170
22946,270188
22947,270204
22948,270235
22949,270243
22950,270254
22951,270265
22952,270270
22953,270287
22954,270295
22955,270296
22956,270302
22957,270304
22958,270307
22959,270310
22960,270317
22961,270324
22962,270326
22963,270337
22964,270363
22965,270371
22966,270373
22967,270375
22968,270376
22969,270379
22970,270383
22971,270390
22972,270393
22973,270402
22974,270410
22975,270411
22976,270412
22977,270415
22978,270417
22979,270436
22980,270440
22981,270449
22982,270450
22983,270457
22984,270460
22985,270461
22986,270467
22987,270473
22988,270486
22989,270488
22990,270513
22991,270518
22992,270522
22993,270526
22994,270532
22995,270545
22996,270548
22997,270550
22998,270562
22999,270564
23000,270571
23001,270572
23002,270574
23003,270575
23004,270579
23005,270612
23006,270613
23007,270622
23008,270636
23009,270643
23010,270644
23011,270658
23012,270661
23013,270665
23014,270676
23015,270685
23016,270695
23017,270712
23018,270719
23019,270740
23020,270753
23021,270756
23022,270759
23023,270760
23024,270764
23025,270767
23026,270778
23027,270782
23028,270794
23029,270795
23030,270799
23031,270807
23032,270821
23033,270826
23034,270829
23035,270831
23036,270843
23037,270844
23038,270847
23039,270854
23040,270856
23041,270861
23042,270862
23043,270864
23044,270881
23045,270883
23046,270885
23047,270888
23048,270894
23049,270906
23050,270914
23051,270919
23052,270935
23053,270945
23054,270957
23055,270966
23056,270971
23057,270976
23058,270977
23059,270978
23060,270979
23061,270982
23062,270987
23063,270989
23064,270991
23065,270992
23066,270993
23067,270997
23068,271010
23069,271025
23070,271037
23071,271038
23072,271054
23073,271056
23074,271065
23075,271070
23076,271095
23077,271099
23078,271102
23079,271103
23080,271105
23081,271106
23082,271117
23083,271134
23084,271135
23085,271137
23086,271145
23087,271149
23088,271195
23089,271199
23090,271200
23091,271220
23092,271233
23093,271234
23094,271236
23095,271248
23096,271250
23097,271251
23098,271255
23099,271261
23100,271269
23101,271276
23102,271296
23103,271304
23104,271314
23105,271318
23106,271322
23107,271325
23108,271354
23109,271355
23110,271359
23111,271361
23112,271363
23113,271367
23114,271368
23115,271369
23116,271393
23117,271409
23118,271415
23119,271418
23120,271429
23121,271432
23122,271442
23123,271446
23124,271448
23125,271450
23126,271460
23127,271461
23128,271472
23129,271496
23130,271515
23131,271527
23132,271537
23133,271544
23134,271562
23135,271565
23136,271566
23137,271567
23138,271570
23139,271576
23140,271582
23141,271586
23142,271593
23143,271598
23144,271606
23145,271607
23146,271616
23147,271617
23148,271624
23149,271638
23150,271652
23151,271657
23152,271662
23153,271665
23154,271667
23155,271670
23156,271675
23157,271679
23158,271682
23159,271696
23160,271699
23161,271733
23162,271739
23163,271746
23164,271753
23165,271756
23166,271762
23167,271781
23168,271785
23169,271786
23170,271790
23171,271801
23172,271806
23173,271807
23174,271810
23175,271811
23176,271815
23177,271847
23178,271875
23179,271878
23180,271880
23181,271883
23182,271911
23183,271912
23184,271914
23185,271922
23186,271933
23187,271945
23188,271952
23189,271954
23190,271961
23191,271967
23192,271969
23193,271980
23194,271989
23195,271991
23196,272000
23197,272004
23198,272010
23199,272013
23200,272029
23201,272030
23202,272031
23203,272035
23204,272040
23205,272043
23206,272055
23207,272068
23208,272075
23209,272081
23210,272090
23211,272104
23212,272116
23213,272129
23214,272143
23215,272146
23216,272148
23217,272152
23218,272167
23219,272180
23220,272192
23221,272201
23222,272205
23223,272209
23224,272211
23225,272228
23226,272233
23227,272235
23228,272249
23229,272267
23230,272270
23231,272276
23232,272302
23233,272303
23234,272308
23235,272309
23236,272311
23237,272313
23238,272353
23239,272366
23240,272367
23241,272371
23242,272381
23243,272404
23244,272405
23245,272418
23246,272419
23247,272425
23248,272438
23249,272444
23250,272445
23251,272462
23252,272474
23253,272478
23254,272479
23255,272480
23256,272482
23257,272511
23258,272512
23259,272516
23260,272517
23261,272522
23262,272537
23263,272555
23264,272564
23265,272566
23266,272573
23267,272575
23268,272583
23269,272593
23270,272627
23271,272628
23272,272630
23273,272632
23274,272635
23275,272636
23276,272661
23277,272669
23278,272672
23279,272681
23280,272682
23281,272691
23282,272697
23283,272708
23284,272717
23285,272722
23286,272723
23287,272737
23288,272744
23289,272752
23290,272757
23291,272760
23292,272763
23293,272768
23294,272779
23295,272781
23296,272787
23297,272795
23298,272799
23299,272820
23300,272821
23301,272829
23302,272852
23303,272863
23304,272878
23305,272886
23306,272891
23307,272903
23308,272914
23309,272928
23310,272937
23311,272938
23312,272944
23313,272965
23314,272967
23315,272969
23316,272983
23317,272998
23318,273002
23319,273005
23320,273010
23321,273011
23322,273017
23323,273021
23324,273023
23325,273027
23326,273035
23327,273047
23328,273053
23329,273060
23330,273062
23331,273074
23332,273078
23333,273079
23334,273087
23335,273109
23336,273112
23337,273113
23338,273117
23339,273121
23340,273137
23341,273156
23342,273157
23343,273177
23344,273192
23345,273193
23346,273194
23347,273198
23348,273199
23349,273206
23350,273235
23351,273244
23352,273247
23353,273248
23354,273254
23355,273259
23356,273270
23357,273272
23358,273287
23359,273289
23360,273294
23361,273301
23362,273304
23363,273313
23364,273314
23365,273333
23366,273336
23367,273343
23368,273353
23369,273359
23370,273371
23371,273402
23372,273415
23373,273420
23374,273424
23375,273428
23376,273429
23377,273443
23378,273457
23379,273458
23380,273467
23381,273477
23382,273482
23383,273495
23384,273496
23385,273503
23386,273507
23387,273508
23388,273510
23389,273524
23390,273552
23391,273556
23392,273566
